# x_m,y_m
4.565548387096775,-4.304258064516128
4.591290322580646,-4.323709677419354
4.617032258064516,-4.343129032258065
4.642774193548386,-4.3625483870967745
4.668548387096774,-4.382000000000001
4.694290322580645,-4.401419354838709
4.720032258064516,-4.420838709677419
4.7458064516129035,-4.4402580645161285
4.771548387096774,-4.459709677419355
4.797290322580645,-4.479129032258065
4.8230645161290315,-4.498548387096775
4.848806451612903,-4.517967741935483
4.874548387096774,-4.537387096774193
4.900322580645161,-4.556838709677419
4.926064516129032,-4.5762580645161295
4.951806451612903,-4.595677419354839
4.97758064516129,-4.615096774193549
5.003322580645162,-4.634516129032257
5.029096774193548,-4.653935483870968
5.054838709677419,-4.6733548387096775
5.08058064516129,-4.692774193548387
5.106354838709677,-4.712225806451613
5.132096774193548,-4.731645161290323
5.157870967741935,-4.7510645161290315
5.183612903225806,-4.770483870967742
5.209354838709678,-4.789903225806452
5.235129032258064,-4.809322580645161
5.260870967741935,-4.828774193548387
5.286612903225806,-4.848193548387097
5.312387096774193,-4.867612903225806
5.338129032258064,-4.887032258064516
5.363870967741936,-4.906483870967742
5.389612903225807,-4.925903225806452
5.4153548387096775,-4.945354838709678
5.441096774193548,-4.9647741935483864
5.46683870967742,-4.9842258064516125
5.492580645161291,-5.003677419354839
5.518322580645162,-5.023129032258065
5.5440645161290325,-5.042548387096774
5.569806451612902,-5.062
5.595548387096774,-5.081451612903226
5.621290322580645,-5.1009032258064515
5.646999999999999,-5.120354838709678
5.672741935483871,-5.139806451612904
5.698483870967742,-5.15925806451613
5.724225806451613,-5.178709677419355
5.7499677419354835,-5.198161290322581
5.775677419354839,-5.217612903225807
5.80141935483871,-5.2370322580645166
5.8271612903225805,-5.256483870967742
5.852903225806451,-5.275935483870968
5.878645161290323,-5.295354838709677
5.904387096774194,-5.3148064516129025
5.930161290322581,-5.334225806451612
5.955903225806452,-5.353645161290323
5.981645161290323,-5.373064516129032
6.007419354838709,-5.392483870967742
6.033193548387096,-5.4119032258064514
6.058935483870967,-5.431322580645162
6.084709677419355,-5.4507419354838715
6.110483870967743,-5.470129032258065
6.136258064516129,-5.489516129032259
6.162032258064516,-5.508935483870967
6.187806451612904,-5.528322580645161
6.2136129032258065,-5.5477096774193555
6.239387096774193,-5.567064516129032
6.26516129032258,-5.586451612903226
6.290967741935484,-5.605838709677419
6.316774193548387,-5.625193548387097
6.342548387096774,-5.64458064516129
6.368354838709678,-5.663935483870968
6.394161290322581,-5.683322580645161
6.419935483870968,-5.702677419354838
6.445741935483872,-5.722032258064517
6.471548387096774,-5.74141935483871
6.497354838709677,-5.760774193548388
6.523129032258065,-5.780129032258064
6.5489354838709675,-5.799516129032258
6.574741935483871,-5.818870967741935
6.600548387096774,-5.8382258064516135
6.626322580645161,-5.857612903225807
6.652129032258065,-5.876967741935484
6.677935483870967,-5.896354838709677
6.703709677419355,-5.915709677419355
6.729516129032258,-5.935096774193548
6.755290322580644,-5.954451612903226
6.781096774193548,-5.973838709677419
6.8068709677419355,-5.993225806451613
6.832677419354838,-6.0125806451612895
6.858451612903226,-6.0319677419354845
6.884258064516129,-6.051354838709678
6.910032258064517,-6.070709677419355
6.9358387096774194,-6.090096774193548
6.961612903225807,-6.109483870967742
6.9874193548387105,-6.128838709677419
7.013193548387097,-6.148225806451613
7.039,-6.16758064516129
7.0648064516129025,-6.186967741935484
7.09058064516129,-6.206354838709677
7.116387096774194,-6.225709677419355
7.142161290322581,-6.245096774193549
7.167935483870967,-6.264483870967743
7.193741935483871,-6.283870967741936
7.219516129032258,-6.30325806451613
7.2452903225806455,-6.322645161290323
7.271064516129032,-6.3420645161290325
7.296806451612903,-6.361483870967741
7.3225483870967745,-6.380935483870967
7.348290322580645,-6.400387096774193
7.374,-6.419870967741935
7.3996774193548385,-6.439387096774194
7.425322580645162,-6.458935483870968
7.450967741935483,-6.478516129032259
7.476548387096774,-6.498161290322581
7.502096774193548,-6.517838709677419
7.527612903225807,-6.537612903225806
7.553032258064516,-6.55741935483871
7.57841935483871,-6.577354838709677
7.603709677419355,-6.597354838709678
7.628935483870968,-6.6174838709677415
7.654064516129033,-6.637741935483871
7.679064516129032,-6.658096774193549
7.703935483870968,-6.678645161290323
7.728677419354839,-6.699354838709677
7.753258064516129,-6.720258064516129
7.777645161290322,-6.741354838709677
7.801838709677419,-6.762677419354839
7.825838709677419,-6.784225806451613
7.84958064516129,-6.806064516129032
7.873064516129032,-6.828193548387097
7.896225806451612,-6.8506451612903225
7.9190645161290325,-6.87341935483871
7.941548387096774,-6.896548387096774
7.963645161290322,-6.920064516129032
7.985290322580646,-6.943967741935484
8.006451612903225,-6.968322580645161
8.027096774193549,-6.993096774193549
8.047193548387096,-7.018322580645162
8.06667741935484,-7.0440645161290325
8.085451612903226,-7.070258064516129
8.103548387096774,-7.097
8.12083870967742,-7.124225806451613
8.137290322580645,-7.151967741935485
8.152870967741936,-7.180225806451612
8.167451612903227,-7.208967741935484
8.181064516129032,-7.238225806451613
8.193548387096774,-7.267967741935483
8.204935483870967,-7.2981612903225805
8.21509677419355,-7.328774193548387
8.224032258064517,-7.359774193548387
8.231645161290324,-7.3910967741935485
8.237935483870968,-7.422741935483871
8.242806451612903,-7.454645161290323
8.246258064516129,-7.486709677419355
8.24825806451613,-7.518903225806452
8.248774193548387,-7.551161290322581
8.247806451612902,-7.583387096774194
8.245290322580646,-7.615548387096774
8.241290322580644,-7.64758064516129
8.23574193548387,-7.679354838709678
8.228709677419355,-7.71083870967742
8.220193548387096,-7.741935483870968
8.210193548387096,-7.772612903225807
8.198741935483872,-7.8027741935483865
8.185870967741936,-7.832354838709677
8.171645161290323,-7.861290322580645
8.156064516129032,-7.889548387096774
8.139193548387096,-7.917032258064516
8.121096774193548,-7.943741935483871
8.10183870967742,-7.969612903225806
8.081451612903226,-7.994612903225806
8.06,-8.018709677419356
8.037548387096773,-8.041870967741936
8.014193548387096,-8.064096774193548
7.989935483870967,-8.085387096774193
7.964903225806451,-8.105709677419354
7.939129032258064,-8.125129032258064
7.912677419354839,-8.14358064516129
7.885612903225807,-8.161096774193549
7.857967741935484,-8.177741935483871
7.82983870967742,-8.193516129032258
7.801225806451613,-8.208451612903225
7.772225806451613,-8.222548387096774
7.742838709677419,-8.235870967741937
7.713129032258064,-8.248451612903226
7.68316129032258,-8.260354838709679
7.652903225806452,-8.271548387096775
7.622419354838709,-8.282129032258064
7.591741935483871,-8.292129032258064
7.5609032258064515,-8.301548387096775
7.529903225806452,-8.310451612903227
7.498774193548387,-8.318903225806453
7.467516129032258,-8.326870967741934
7.43616129032258,-8.334451612903226
7.404709677419355,-8.341645161290323
7.373193548387096,-8.348483870967742
7.34158064516129,-8.355
7.309935483870968,-8.361225806451612
7.278225806451613,-8.367193548387096
7.246483870967742,-8.372935483870966
7.214709677419355,-8.378451612903227
7.182903225806451,-8.383741935483872
7.151032258064515,-8.388903225806452
7.119193548387097,-8.393903225806453
7.087290322580645,-8.398741935483871
7.055387096774194,-8.403483870967742
7.023451612903226,-8.408129032258064
6.991516129032258,-8.412645161290321
6.9595806451612905,-8.41709677419355
6.927612903225806,-8.42148387096774
6.8956451612903225,-8.42583870967742
6.863677419354839,-8.430096774193549
6.831677419354839,-8.434354838709677
6.799709677419354,-8.438548387096775
6.767709677419355,-8.442741935483872
6.735741935483871,-8.446870967741935
6.703741935483871,-8.451032258064517
6.671741935483872,-8.45516129032258
6.639774193548387,-8.459290322580646
6.607774193548387,-8.463451612903226
6.575774193548387,-8.46758064516129
6.543774193548387,-8.471741935483871
6.5118064516129035,-8.475903225806452
6.4798064516129035,-8.480064516129032
6.44783870967742,-8.48425806451613
6.415838709677419,-8.488483870967741
6.383870967741935,-8.49274193548387
6.351903225806451,-8.497032258064516
6.319935483870968,-8.501354838709677
6.287967741935484,-8.505709677419356
6.256032258064517,-8.510129032258066
6.224064516129032,-8.51458064516129
6.192129032258064,-8.519096774193548
6.160193548387097,-8.523645161290323
6.128258064516129,-8.528258064516129
6.0963548387096775,-8.532935483870968
6.064451612903225,-8.537709677419354
6.0325483870967735,-8.542516129032258
6.0006774193548384,-8.547419354838711
5.968774193548388,-8.552387096774194
5.936935483870967,-8.557451612903225
5.905096774193548,-8.56258064516129
5.873258064516129,-8.567806451612903
5.841451612903226,-8.573129032258064
5.809645161290322,-8.578548387096774
