3.400000000000000000e+01,3.140000000000000000e+02,1.700000000000000000e+02,1.500000000000000000e+01
3.500000000000000000e+01,3.150000000000000000e+02,1.700000000000000000e+02,1.500000000000000000e+01
3.600000000000000000e+01,3.160000000000000000e+02,1.700000000000000000e+02,1.500000000000000000e+01
3.700000000000000000e+01,3.170000000000000000e+02,1.700000000000000000e+02,1.500000000000000000e+01
3.800000000000000000e+01,3.180000000000000000e+02,1.700000000000000000e+02,1.500000000000000000e+01
3.900000000000000000e+01,3.190000000000000000e+02,1.700000000000000000e+02,1.500000000000000000e+01
4.000000000000000000e+01,3.200000000000000000e+02,1.700000000000000000e+02,1.500000000000000000e+01
4.100000000000000000e+01,3.209998148251025896e+02,1.700166651235139454e+02,1.500000000000000000e+01
4.200000000000000000e+01,3.219985188477018028e+02,1.700666419789663451e+02,1.500000000000000000e+01
4.300000000000000000e+01,3.229950024994048476e+02,1.701498750416592429e+02,1.500000000000000000e+01
4.400000000000000000e+01,3.239881586786694356e+02,1.702662718389746317e+02,1.500000000000000000e+01
4.500000000000000000e+01,3.249768839808024268e+02,1.704157030531122530e+02,1.500000000000000000e+01
4.600000000000000000e+01,3.259600799238518221e+02,1.705980026647627597e+02,1.500000000000000000e+01
4.700000000000000000e+01,3.269366541690289409e+02,1.708129681375564815e+02,1.500000000000000000e+01
4.800000000000000000e+01,3.279055217343060349e+02,1.710603606430830723e+02,1.500000000000000000e+01
4.900000000000000000e+01,3.288656061998402151e+02,1.713399053262318148e+02,1.500000000000000000e+01
5.000000000000000000e+01,3.298158409038845775e+02,1.716512916105578768e+02,1.500000000000000000e+01
5.100000000000000000e+01,3.307551701278584915e+02,1.719941735433353074e+02,1.500000000000000000e+01
5.200000000000000000e+01,3.316825502692595364e+02,1.723681701799134487e+02,1.500000000000000000e+01
5.300000000000000000e+01,3.325969510011141779e+02,1.727728660069494708e+02,1.500000000000000000e+01
5.400000000000000000e+01,3.334973564166799633e+02,1.732078114040471064e+02,1.500000000000000000e+01
5.500000000000000000e+01,3.343827661581260600e+02,1.736725231432888279e+02,1.500000000000000000e+01
5.600000000000000000e+01,3.352521965279390201e+02,1.741664849261056816e+02,1.500000000000000000e+01
5.700000000000000000e+01,3.361046815818188520e+02,1.746891479568895988e+02,1.500000000000000000e+01
5.800000000000000000e+01,3.369392742018510489e+02,1.752399315527096633e+02,1.500000000000000000e+01
5.900000000000000000e+01,3.377550471487625714e+02,1.758182237884555548e+02,1.500000000000000000e+01
6.000000000000000000e+01,3.385510940920921144e+02,1.764233821766915753e+02,1.500000000000000000e+01
6.100000000000000000e+01,3.393265306171307429e+02,1.770547343814653516e+02,1.500000000000000000e+01
6.200000000000000000e+01,3.400804952075139909e+02,1.777115789652786759e+02,1.500000000000000000e+01
6.300000000000000000e+01,3.408121502023736298e+02,1.783931861683903151e+02,1.500000000000000000e+01
6.400000000000000000e+01,3.415206827269856831e+02,1.790987987195850337e+02,1.500000000000000000e+01
6.500000000000000000e+01,3.422053055958811001e+02,1.798276326775082907e+02,1.500000000000000000e+01
6.600000000000000000e+01,3.428652581874151792e+02,1.805788783016314198e+02,1.500000000000000000e+01
6.700000000000000000e+01,3.434998072888245133e+02,1.813517009518800762e+02,1.500000000000000000e+01
6.800000000000000000e+01,3.441082479108323469e+02,1.821452420159261578e+02,1.500000000000000000e+01
6.900000000000000000e+01,3.446899040708975690e+02,1.829586198631133414e+02,1.500000000000000000e+01
7.000000000000000000e+01,3.452441295442368983e+02,1.837909308239558186e+02,1.500000000000000000e+01
7.100000000000000000e+01,3.457703085817857414e+02,1.846412501941226196e+02,1.500000000000000000e+01
7.200000000000000000e+01,3.462678565943007811e+02,1.855086332617917151e+02,1.500000000000000000e+01
7.300000000000000000e+01,3.467362208018430465e+02,1.863921163572326805e+02,1.500000000000000000e+01
7.400000000000000000e+01,3.471748808479214290e+02,1.872907179234516661e+02,1.500000000000000000e+01
7.500000000000000000e+01,3.475833493776126488e+02,1.882034396067092530e+02,1.500000000000000000e+01
7.600000000000000000e+01,3.479611725790167611e+02,1.891292673656997749e+02,1.500000000000000000e+01
7.700000000000000000e+01,3.483079306874460030e+02,1.900671725981595159e+02,1.500000000000000000e+01
7.800000000000000000e+01,3.486232384517865057e+02,1.910161132836521460e+02,1.500000000000000000e+01
7.900000000000000000e+01,3.489067455625157663e+02,1.919750351412623672e+02,1.500000000000000000e+01
8.000000000000000000e+01,3.491581370408993621e+02,1.929428728009103224e+02,1.500000000000000000e+01
8.100000000000000000e+01,3.493771335889347824e+02,1.939185509869867019e+02,1.500000000000000000e+01
8.200000000000000000e+01,3.495634918996537976e+02,1.949009857129927639e+02,1.500000000000000000e+01
8.300000000000000000e+01,3.497170049274387793e+02,1.958890854858583452e+02,1.500000000000000000e+01
8.400000000000000000e+01,3.498375021180517024e+02,1.968817525185994555e+02,1.500000000000000000e+01
8.500000000000000000e+01,3.499248495981216251e+02,1.978778839499689184e+02,1.500000000000000000e+01
8.600000000000000000e+01,3.499789503238789621e+02,1.988763730697440053e+02,1.500000000000000000e+01
8.700000000000000000e+01,3.499997441889719312e+02,1.998761105482908533e+02,1.500000000000000000e+01
8.800000000000000000e+01,3.500000000000000000e+02,2.008761101961530926e+02,1.500000000000000000e+01
8.900000000000000000e+01,3.500000000000000000e+02,2.018761101961530926e+02,1.500000000000000000e+01
9.000000000000000000e+01,3.500000000000000000e+02,2.028761101961530926e+02,1.500000000000000000e+01
9.100000000000000000e+01,3.500000000000000000e+02,2.038761101961530926e+02,1.500000000000000000e+01
9.200000000000000000e+01,3.500000000000000000e+02,2.048761101961530926e+02,1.500000000000000000e+01
9.300000000000000000e+01,3.500000000000000000e+02,2.058761101961530926e+02,1.500000000000000000e+01
9.400000000000000000e+01,3.500000000000000000e+02,2.068761101961530926e+02,1.500000000000000000e+01
9.500000000000000000e+01,3.500000000000000000e+02,2.078761101961530926e+02,1.500000000000000000e+01
9.600000000000000000e+01,3.500000000000000000e+02,2.088761101961530926e+02,1.500000000000000000e+01
9.700000000000000000e+01,3.500000000000000000e+02,2.098761101961530926e+02,1.500000000000000000e+01
9.800000000000000000e+01,3.500000000000000000e+02,2.108761101961530926e+02,1.500000000000000000e+01
9.900000000000000000e+01,3.500000000000000000e+02,2.118761101961530926e+02,1.500000000000000000e+01
1.000000000000000000e+02,3.500000000000000000e+02,2.128761101961530926e+02,1.500000000000000000e+01
1.010000000000000000e+02,3.500000000000000000e+02,2.138761101961530926e+02,1.500000000000000000e+01
1.020000000000000000e+02,3.500000000000000000e+02,2.148761101961530926e+02,1.500000000000000000e+01
1.030000000000000000e+02,3.500000000000000000e+02,2.158761101961530926e+02,1.500000000000000000e+01
1.040000000000000000e+02,3.500000000000000000e+02,2.168761101961530926e+02,1.500000000000000000e+01
1.050000000000000000e+02,3.500000000000000000e+02,2.178761101961530926e+02,1.500000000000000000e+01
1.060000000000000000e+02,3.500000000000000000e+02,2.188761101961530926e+02,1.500000000000000000e+01
1.070000000000000000e+02,3.500000000000000000e+02,2.198761101961530926e+02,1.500000000000000000e+01
1.080000000000000000e+02,3.500000000000000000e+02,2.208761101961530926e+02,1.500000000000000000e+01
1.090000000000000000e+02,3.500000000000000000e+02,2.218761101961530926e+02,1.500000000000000000e+01
1.100000000000000000e+02,3.500000000000000000e+02,2.228761101961530926e+02,1.500000000000000000e+01
1.110000000000000000e+02,3.500000000000000000e+02,2.238761101961530926e+02,1.500000000000000000e+01
1.120000000000000000e+02,3.500000000000000000e+02,2.248761101961530926e+02,1.500000000000000000e+01
1.130000000000000000e+02,3.500000000000000000e+02,2.258761101961530926e+02,1.500000000000000000e+01
1.140000000000000000e+02,3.500000000000000000e+02,2.268761101961530926e+02,1.500000000000000000e+01
1.150000000000000000e+02,3.500000000000000000e+02,2.278761101961530926e+02,1.500000000000000000e+01
1.160000000000000000e+02,3.500000000000000000e+02,2.288761101961530926e+02,1.500000000000000000e+01
1.170000000000000000e+02,3.500000000000000000e+02,2.298761101961530926e+02,1.500000000000000000e+01
1.180000000000000000e+02,3.500000000000000000e+02,2.308761101961530926e+02,1.500000000000000000e+01
1.190000000000000000e+02,3.500000000000000000e+02,2.318761101961530926e+02,1.500000000000000000e+01
1.200000000000000000e+02,3.500000000000000000e+02,2.328761101961530926e+02,1.500000000000000000e+01
1.210000000000000000e+02,3.500000000000000000e+02,2.338761101961530926e+02,1.500000000000000000e+01
1.220000000000000000e+02,3.500000000000000000e+02,2.348761101961530926e+02,1.500000000000000000e+01
1.230000000000000000e+02,3.500000000000000000e+02,2.358761101961530926e+02,1.500000000000000000e+01
1.240000000000000000e+02,3.500000000000000000e+02,2.368761101961530926e+02,1.500000000000000000e+01
1.250000000000000000e+02,3.500000000000000000e+02,2.378761101961530926e+02,1.500000000000000000e+01
1.260000000000000000e+02,3.500000000000000000e+02,2.388761101961530926e+02,1.500000000000000000e+01
1.270000000000000000e+02,3.500000000000000000e+02,2.398761101961530926e+02,1.500000000000000000e+01
1.280000000000000000e+02,3.500000000000000000e+02,2.408761101961530926e+02,1.500000000000000000e+01
1.290000000000000000e+02,3.500000000000000000e+02,2.418761101961530926e+02,1.500000000000000000e+01
1.300000000000000000e+02,3.500000000000000000e+02,2.428761101961530926e+02,1.500000000000000000e+01
1.310000000000000000e+02,3.500000000000000000e+02,2.438761101961530926e+02,1.500000000000000000e+01
1.320000000000000000e+02,3.500000000000000000e+02,2.448761101961530926e+02,1.500000000000000000e+01
1.330000000000000000e+02,3.500000000000000000e+02,2.458761101961530926e+02,1.500000000000000000e+01
1.340000000000000000e+02,3.500000000000000000e+02,2.468761101961530926e+02,1.500000000000000000e+01
1.350000000000000000e+02,3.500000000000000000e+02,2.478761101961530926e+02,1.500000000000000000e+01
1.360000000000000000e+02,3.500000000000000000e+02,2.488761101961530926e+02,1.500000000000000000e+01
1.370000000000000000e+02,3.500000000000000000e+02,2.498761101961530926e+02,1.500000000000000000e+01
1.380000000000000000e+02,3.500000000000000000e+02,2.508761101961530926e+02,1.500000000000000000e+01
1.390000000000000000e+02,3.500000000000000000e+02,2.518761101961530926e+02,1.500000000000000000e+01
1.400000000000000000e+02,3.500000000000000000e+02,2.528761101961530926e+02,1.500000000000000000e+01
1.410000000000000000e+02,3.500000000000000000e+02,2.538761101961530926e+02,1.500000000000000000e+01
1.420000000000000000e+02,3.500000000000000000e+02,2.548761101961530926e+02,1.500000000000000000e+01
1.430000000000000000e+02,3.500000000000000000e+02,2.558761101961530926e+02,1.500000000000000000e+01
1.440000000000000000e+02,3.500000000000000000e+02,2.568761101961530926e+02,1.500000000000000000e+01
1.450000000000000000e+02,3.500000000000000000e+02,2.578761101961530926e+02,1.500000000000000000e+01
1.460000000000000000e+02,3.500000000000000000e+02,2.588761101961530926e+02,1.500000000000000000e+01
1.470000000000000000e+02,3.500000000000000000e+02,2.598761101961530926e+02,1.500000000000000000e+01
1.480000000000000000e+02,3.500000000000000000e+02,2.608761101961530926e+02,1.500000000000000000e+01
1.490000000000000000e+02,3.500000000000000000e+02,2.618761101961530926e+02,1.500000000000000000e+01
1.500000000000000000e+02,3.500000000000000000e+02,2.628761101961530926e+02,1.500000000000000000e+01
1.510000000000000000e+02,3.500000000000000000e+02,2.638761101961530926e+02,1.500000000000000000e+01
1.520000000000000000e+02,3.500000000000000000e+02,2.648761101961530926e+02,1.500000000000000000e+01
1.530000000000000000e+02,3.500000000000000000e+02,2.658761101961530926e+02,1.500000000000000000e+01
1.540000000000000000e+02,3.500000000000000000e+02,2.668761101961530926e+02,1.500000000000000000e+01
1.550000000000000000e+02,3.500000000000000000e+02,2.678761101961530926e+02,1.500000000000000000e+01
1.560000000000000000e+02,3.500000000000000000e+02,2.688761101961530926e+02,1.500000000000000000e+01
1.570000000000000000e+02,3.500000000000000000e+02,2.698761101961530926e+02,1.500000000000000000e+01
1.580000000000000000e+02,3.500000000000000000e+02,2.708761101961530926e+02,1.500000000000000000e+01
1.590000000000000000e+02,3.500000000000000000e+02,2.718761101961530926e+02,1.500000000000000000e+01
1.600000000000000000e+02,3.500000000000000000e+02,2.728761101961530926e+02,1.500000000000000000e+01
1.610000000000000000e+02,3.500000000000000000e+02,2.738761101961530926e+02,1.500000000000000000e+01
1.620000000000000000e+02,3.500000000000000000e+02,2.748761101961530926e+02,1.500000000000000000e+01
1.630000000000000000e+02,3.500000000000000000e+02,2.758761101961530926e+02,1.500000000000000000e+01
1.640000000000000000e+02,3.500000000000000000e+02,2.768761101961530926e+02,1.500000000000000000e+01
1.650000000000000000e+02,3.500000000000000000e+02,2.778761101961530926e+02,1.500000000000000000e+01
1.660000000000000000e+02,3.500000000000000000e+02,2.788761101961530926e+02,1.500000000000000000e+01
1.670000000000000000e+02,3.500000000000000000e+02,2.798761101961530926e+02,1.500000000000000000e+01
1.680000000000000000e+02,3.500000000000000000e+02,2.808761101961530926e+02,1.500000000000000000e+01
1.690000000000000000e+02,3.500000000000000000e+02,2.818761101961530926e+02,1.500000000000000000e+01
1.700000000000000000e+02,3.500000000000000000e+02,2.828761101961530926e+02,1.500000000000000000e+01
1.710000000000000000e+02,3.500000000000000000e+02,2.838761101961530926e+02,1.500000000000000000e+01
1.720000000000000000e+02,3.500000000000000000e+02,2.848761101961530926e+02,1.500000000000000000e+01
1.730000000000000000e+02,3.500000000000000000e+02,2.858761101961530926e+02,1.500000000000000000e+01
1.740000000000000000e+02,3.500000000000000000e+02,2.868761101961530926e+02,1.500000000000000000e+01
1.750000000000000000e+02,3.500000000000000000e+02,2.878761101961530926e+02,1.500000000000000000e+01
1.760000000000000000e+02,3.500000000000000000e+02,2.888761101961530926e+02,1.500000000000000000e+01
1.770000000000000000e+02,3.500000000000000000e+02,2.898761101961530926e+02,1.500000000000000000e+01
1.780000000000000000e+02,3.500000000000000000e+02,2.908761101961530926e+02,1.500000000000000000e+01
1.790000000000000000e+02,3.500000000000000000e+02,2.918761101961530926e+02,1.500000000000000000e+01
1.800000000000000000e+02,3.500000000000000000e+02,2.928761101961530926e+02,1.500000000000000000e+01
1.810000000000000000e+02,3.500000000000000000e+02,2.938761101961530926e+02,1.500000000000000000e+01
1.820000000000000000e+02,3.500000000000000000e+02,2.948761101961530926e+02,1.500000000000000000e+01
1.830000000000000000e+02,3.500000000000000000e+02,2.958761101961530926e+02,1.500000000000000000e+01
1.840000000000000000e+02,3.500000000000000000e+02,2.968761101961530926e+02,1.500000000000000000e+01
1.850000000000000000e+02,3.500000000000000000e+02,2.978761101961530926e+02,1.500000000000000000e+01
1.860000000000000000e+02,3.500000000000000000e+02,2.988761101961530926e+02,1.500000000000000000e+01
1.870000000000000000e+02,3.500000000000000000e+02,2.998761101961530926e+02,1.500000000000000000e+01
1.880000000000000000e+02,3.500000000000000000e+02,3.008761101961530926e+02,1.500000000000000000e+01
1.890000000000000000e+02,3.500000000000000000e+02,3.018761101961530926e+02,1.500000000000000000e+01
1.900000000000000000e+02,3.500000000000000000e+02,3.028761101961530926e+02,1.500000000000000000e+01
1.910000000000000000e+02,3.500000000000000000e+02,3.038761101961530926e+02,1.500000000000000000e+01
1.920000000000000000e+02,3.500000000000000000e+02,3.048761101961530926e+02,1.500000000000000000e+01
1.930000000000000000e+02,3.500000000000000000e+02,3.058761101961530926e+02,1.500000000000000000e+01
1.940000000000000000e+02,3.500000000000000000e+02,3.068761101961530926e+02,1.500000000000000000e+01
1.950000000000000000e+02,3.500000000000000000e+02,3.078761101961530926e+02,1.500000000000000000e+01
1.960000000000000000e+02,3.500000000000000000e+02,3.088761101961530926e+02,1.500000000000000000e+01
1.970000000000000000e+02,3.500000000000000000e+02,3.098761101961530926e+02,1.500000000000000000e+01
1.980000000000000000e+02,3.500000000000000000e+02,3.108761101961530926e+02,1.500000000000000000e+01
1.990000000000000000e+02,3.500000000000000000e+02,3.118761101961530926e+02,1.500000000000000000e+01
2.000000000000000000e+02,3.500000000000000000e+02,3.128761101961530926e+02,1.500000000000000000e+01
2.010000000000000000e+02,3.500000000000000000e+02,3.138761101961530926e+02,1.500000000000000000e+01
2.020000000000000000e+02,3.500000000000000000e+02,3.148761101961530926e+02,1.500000000000000000e+01
2.030000000000000000e+02,3.500000000000000000e+02,3.158761101961530926e+02,1.500000000000000000e+01
2.040000000000000000e+02,3.500000000000000000e+02,3.168761101961530926e+02,1.500000000000000000e+01
2.050000000000000000e+02,3.500000000000000000e+02,3.178761101961530926e+02,1.500000000000000000e+01
2.060000000000000000e+02,3.500000000000000000e+02,3.188761101961530926e+02,1.500000000000000000e+01
2.070000000000000000e+02,3.500000000000000000e+02,3.198761101961530926e+02,1.500000000000000000e+01
2.080000000000000000e+02,3.500000000000000000e+02,3.208761101961530926e+02,1.500000000000000000e+01
2.090000000000000000e+02,3.500000000000000000e+02,3.218761101961530926e+02,1.500000000000000000e+01
2.100000000000000000e+02,3.500000000000000000e+02,3.228761101961530926e+02,1.500000000000000000e+01
2.110000000000000000e+02,3.500000000000000000e+02,3.238761101961530926e+02,1.500000000000000000e+01
2.120000000000000000e+02,3.500000000000000000e+02,3.248761101961530926e+02,1.500000000000000000e+01
2.130000000000000000e+02,3.500000000000000000e+02,3.258761101961530926e+02,1.500000000000000000e+01
2.140000000000000000e+02,3.500000000000000000e+02,3.268761101961530926e+02,1.500000000000000000e+01
2.150000000000000000e+02,3.500000000000000000e+02,3.278761101961530926e+02,1.500000000000000000e+01
2.160000000000000000e+02,3.500000000000000000e+02,3.288761101961530926e+02,1.500000000000000000e+01
2.170000000000000000e+02,3.500000000000000000e+02,3.298761101961530926e+02,1.500000000000000000e+01
2.180000000000000000e+02,3.500000000000000000e+02,3.308761101961530926e+02,1.500000000000000000e+01
2.190000000000000000e+02,3.500000000000000000e+02,3.318761101961530926e+02,1.500000000000000000e+01
2.200000000000000000e+02,3.500000000000000000e+02,3.328761101961530926e+02,1.500000000000000000e+01
2.210000000000000000e+02,3.500000000000000000e+02,3.338761101961530926e+02,1.500000000000000000e+01
2.220000000000000000e+02,3.500000000000000000e+02,3.348761101961530926e+02,1.500000000000000000e+01
2.230000000000000000e+02,3.500000000000000000e+02,3.358761101961530926e+02,1.500000000000000000e+01
2.240000000000000000e+02,3.500000000000000000e+02,3.368761101961530926e+02,1.500000000000000000e+01
2.250000000000000000e+02,3.500000000000000000e+02,3.378761101961530926e+02,1.500000000000000000e+01
2.260000000000000000e+02,3.500000000000000000e+02,3.388761101961530926e+02,1.500000000000000000e+01
2.270000000000000000e+02,3.500000000000000000e+02,3.398761101961530926e+02,1.500000000000000000e+01
2.280000000000000000e+02,3.500000000000000000e+02,3.408761101961530926e+02,1.500000000000000000e+01
2.290000000000000000e+02,3.500000000000000000e+02,3.418761101961530926e+02,1.500000000000000000e+01
2.300000000000000000e+02,3.500000000000000000e+02,3.428761101961530926e+02,1.500000000000000000e+01
2.310000000000000000e+02,3.500000000000000000e+02,3.438761101961530926e+02,1.500000000000000000e+01
2.320000000000000000e+02,3.500000000000000000e+02,3.448761101961530926e+02,1.500000000000000000e+01
2.330000000000000000e+02,3.500000000000000000e+02,3.458761101961530926e+02,1.500000000000000000e+01
2.340000000000000000e+02,3.500000000000000000e+02,3.468761101961530926e+02,1.500000000000000000e+01
2.350000000000000000e+02,3.500000000000000000e+02,3.478761101961530926e+02,1.500000000000000000e+01
2.360000000000000000e+02,3.500000000000000000e+02,3.488761101961530926e+02,1.500000000000000000e+01
2.370000000000000000e+02,3.500000000000000000e+02,3.498761101961530926e+02,1.500000000000000000e+01
2.380000000000000000e+02,3.500000000000000000e+02,3.508761101961530926e+02,1.500000000000000000e+01
2.390000000000000000e+02,3.500000000000000000e+02,3.518761101961530926e+02,1.500000000000000000e+01
2.400000000000000000e+02,3.500000000000000000e+02,3.528761101961530926e+02,1.500000000000000000e+01
2.410000000000000000e+02,3.500000000000000000e+02,3.538761101961530926e+02,1.500000000000000000e+01
2.420000000000000000e+02,3.500000000000000000e+02,3.548761101961530926e+02,1.500000000000000000e+01
2.430000000000000000e+02,3.500000000000000000e+02,3.558761101961530926e+02,1.500000000000000000e+01
2.440000000000000000e+02,3.500000000000000000e+02,3.568761101961530926e+02,1.500000000000000000e+01
2.450000000000000000e+02,3.500000000000000000e+02,3.578761101961530926e+02,1.500000000000000000e+01
2.460000000000000000e+02,3.500000000000000000e+02,3.588761101961530926e+02,1.500000000000000000e+01
2.470000000000000000e+02,3.500000000000000000e+02,3.598761101961530926e+02,1.500000000000000000e+01
2.480000000000000000e+02,3.500000000000000000e+02,3.608761101961530926e+02,1.500000000000000000e+01
2.490000000000000000e+02,3.500000000000000000e+02,3.618761101961530926e+02,1.500000000000000000e+01
2.500000000000000000e+02,3.500000000000000000e+02,3.628761101961530926e+02,1.500000000000000000e+01
2.510000000000000000e+02,3.500000000000000000e+02,3.638761101961530926e+02,1.500000000000000000e+01
2.520000000000000000e+02,3.500000000000000000e+02,3.648761101961530926e+02,1.500000000000000000e+01
2.530000000000000000e+02,3.500000000000000000e+02,3.658761101961530926e+02,1.500000000000000000e+01
2.540000000000000000e+02,3.500000000000000000e+02,3.668761101961530926e+02,1.500000000000000000e+01
2.550000000000000000e+02,3.500000000000000000e+02,3.678761101961530926e+02,1.500000000000000000e+01
2.560000000000000000e+02,3.500000000000000000e+02,3.688761101961530926e+02,1.500000000000000000e+01
2.570000000000000000e+02,3.500000000000000000e+02,3.698761101961530926e+02,1.500000000000000000e+01
2.580000000000000000e+02,3.500000000000000000e+02,3.708761101961530926e+02,1.500000000000000000e+01
2.590000000000000000e+02,3.500000000000000000e+02,3.718761101961530926e+02,1.500000000000000000e+01
2.600000000000000000e+02,3.500000000000000000e+02,3.728761101961530926e+02,1.500000000000000000e+01
2.610000000000000000e+02,3.500000000000000000e+02,3.738761101961530926e+02,1.500000000000000000e+01
2.620000000000000000e+02,3.500000000000000000e+02,3.748761101961530926e+02,1.500000000000000000e+01
2.630000000000000000e+02,3.500000000000000000e+02,3.758761101961530926e+02,1.500000000000000000e+01
2.640000000000000000e+02,3.500000000000000000e+02,3.768761101961530926e+02,1.500000000000000000e+01
2.650000000000000000e+02,3.500000000000000000e+02,3.778761101961530926e+02,1.500000000000000000e+01
2.660000000000000000e+02,3.500000000000000000e+02,3.788761101961530926e+02,1.500000000000000000e+01
2.670000000000000000e+02,3.500000000000000000e+02,3.798761101961530926e+02,1.500000000000000000e+01
2.680000000000000000e+02,3.500000000000000000e+02,3.808761101961530926e+02,1.500000000000000000e+01
2.690000000000000000e+02,3.500000000000000000e+02,3.818761101961530926e+02,1.500000000000000000e+01
2.700000000000000000e+02,3.500000000000000000e+02,3.828761101961530926e+02,1.500000000000000000e+01
2.710000000000000000e+02,3.500000000000000000e+02,3.838761101961530926e+02,1.500000000000000000e+01
2.720000000000000000e+02,3.500000000000000000e+02,3.848761101961530926e+02,1.500000000000000000e+01
2.730000000000000000e+02,3.500000000000000000e+02,3.858761101961530926e+02,1.500000000000000000e+01
2.740000000000000000e+02,3.500000000000000000e+02,3.868761101961530926e+02,1.500000000000000000e+01
2.750000000000000000e+02,3.500000000000000000e+02,3.878761101961530926e+02,1.500000000000000000e+01
2.760000000000000000e+02,3.500000000000000000e+02,3.888761101961530926e+02,1.500000000000000000e+01
2.770000000000000000e+02,3.500000000000000000e+02,3.898761101961530926e+02,1.500000000000000000e+01
2.780000000000000000e+02,3.500000000000000000e+02,3.908761101961530926e+02,1.500000000000000000e+01
2.790000000000000000e+02,3.500000000000000000e+02,3.918761101961530926e+02,1.500000000000000000e+01
2.800000000000000000e+02,3.500000000000000000e+02,3.928761101961530926e+02,1.500000000000000000e+01
2.810000000000000000e+02,3.500000000000000000e+02,3.938761101961530926e+02,1.500000000000000000e+01
2.820000000000000000e+02,3.500000000000000000e+02,3.948761101961530926e+02,1.500000000000000000e+01
2.830000000000000000e+02,3.500000000000000000e+02,3.958761101961530926e+02,1.500000000000000000e+01
2.840000000000000000e+02,3.500000000000000000e+02,3.968761101961530926e+02,1.500000000000000000e+01
2.850000000000000000e+02,3.500000000000000000e+02,3.978761101961530926e+02,1.500000000000000000e+01
2.860000000000000000e+02,3.500000000000000000e+02,3.988761101961530926e+02,1.500000000000000000e+01
2.870000000000000000e+02,3.500000000000000000e+02,3.998761101961530926e+02,1.500000000000000000e+01
2.880000000000000000e+02,3.499872080912451793e+02,4.008759856690386414e+02,1.500000000000000000e+01
2.890000000000000000e+02,3.499413559584064615e+02,4.018748875624950756e+02,1.500000000000000000e+01
2.900000000000000000e+02,3.498622387325529530e+02,4.028717064404312396e+02,1.500000000000000000e+01
