# x_m,y_m
0.0,0.0
0.0,0.040287096774193544
0.0,0.08057419354838709
0.0,0.12086129032258065
0.0,0.16114838709677418
0.0,0.20143548387096774
0.0,0.2417225806451613
0.0,0.28200967741935484
0.0,0.32229677419354835
0.0,0.36258064516129035
0.0,0.4028709677419355
0.0,0.4431612903225806
0.0,0.4834516129032258
0.0,0.5237419354838709
0.0,0.5640322580645161
0.0,0.6042903225806452
0.0,0.6445806451612903
0.0,0.6848709677419356
0.0,0.7251612903225807
0.0,0.7654516129032258
0.0,0.805741935483871
0.0,0.8460322580645161
0.0,0.8863225806451612
0.0,0.9266129032258065
0.0,0.9669032258064516
0.0,1.0071612903225806
0.0,1.0474516129032256
0.0,1.0877419354838709
0.0,1.1280322580645161
0.0,1.1683225806451614
0.0,1.2086129032258064
0.0,1.2489032258064516
0.0,1.2891935483870969
0.0,1.329483870967742
0.0,1.3697741935483871
0.0,1.4100322580645162
0.0,1.4503225806451614
0.0,1.4906129032258066
0.0,1.5309032258064517
0.0,1.571193548387097
0.0,1.611483870967742
0.0,1.651774193548387
0.0,1.6920645161290322
0.0,1.7323548387096774
0.0,1.7726451612903225
0.0,1.8129032258064517
0.0,1.8531935483870967
0.0,1.893483870967742
0.0,1.9337741935483872
0.0,1.9740645161290322
0.0,2.0143548387096772
0.0,2.0546451612903227
0.0,2.0949354838709677
0.0,2.1352258064516128
0.0,2.1754838709677418
0.0,2.215774193548387
0.0,2.2560645161290322
0.0,2.2963548387096773
0.0,2.3366451612903227
0.0,2.3769354838709678
0.0,2.417225806451613
0.0,2.4575161290322582
0.0,2.4978064516129033
0.0,2.5380967741935483
0.0,2.5783548387096773
-4.6616129032258066e-05,2.6186451612903223
-0.0002910225806451613,2.658935483870968
-0.000942483870967742,2.699225806451613
-0.002210258064516129,2.7394838709677423
-0.004303225806451613,2.7797096774193553
-0.007429354838709677,2.8198709677419354
-0.011794516129032259,2.859935483870968
-0.01760193548387097,2.899774193548387
-0.02504967741935484,2.9393548387096775
-0.03432903225806452,2.978548387096774
-0.04561935483870967,3.0172258064516133
-0.059090322580645165,3.0551612903225807
-0.07488709677419354,3.092193548387097
-0.09313870967741936,3.1280967741935486
-0.11393870967741934,3.1625483870967743
-0.1373516129032258,3.1952903225806453
-0.16339032258064518,3.2261290322580645
-0.19202258064516128,3.2541935483870965
-0.22316451612903226,3.279677419354839
-0.25665806451612905,3.3019354838709676
-0.29227096774193545,3.3206451612903227
-0.32970967741935486,3.335483870967742
-0.36854838709677423,3.345806451612903
-0.40838709677419355,3.351612903225807
-0.4485806451612903,3.3522580645161293
-0.48861290322580647,3.3483870967741933
-0.5279677419354839,3.3400000000000003
-0.5662903225806452,3.327741935483871
-0.6032903225806452,3.311935483870968
-0.6388064516129033,3.2929032258064517
-0.6727096774193548,3.271290322580645
-0.705,3.2470967741935484
-0.7357096774193548,3.2211935483870966
-0.7649354838709678,3.193483870967742
-0.7928064516129033,3.1644193548387096
-0.8195161290322581,3.1342580645161293
-0.8452258064516129,3.1032580645161287
-0.870225806451613,3.0716451612903226
-0.8946774193548387,3.0396451612903226
-0.9188709677419354,3.0074193548387096
-0.9429677419354838,2.9751612903225806
-0.9670967741935484,2.9428709677419356
-0.9911935483870968,2.9106129032258066
-1.015290322580645,2.878322580645161
-1.0394838709677419,2.8460967741935486
-1.0639354838709678,2.8140645161290325
-1.0889354838709677,2.782483870967742
-1.114774193548387,2.7516129032258063
-1.141741935483871,2.7216774193548385
-1.1700645161290322,2.693032258064516
-1.1999032258064517,2.666
-1.2314193548387096,2.640967741935484
-1.2646774193548387,2.618258064516129
-1.2995161290322579,2.5980967741935483
-1.3357741935483871,2.5805806451612905
-1.373258064516129,2.5658709677419353
-1.4117096774193547,2.553967741935484
-1.4509677419354838,2.545
-1.4907741935483871,2.539
-1.5309032258064517,2.5359677419354836
-1.5711612903225807,2.5359677419354836
-1.6113225806451612,2.539
-1.6510967741935483,2.545
-1.6903548387096776,2.5540000000000003
-1.7288387096774194,2.5658709677419353
-1.7662903225806452,2.5806129032258065
-1.8025483870967742,2.5981290322580644
-1.8373870967741937,2.6182903225806453
-1.8706451612903225,2.641
-1.9020645161290322,2.666129032258065
-1.9315483870967742,2.693548387096774
-1.9588709677419356,2.7231290322580644
-1.983967741935484,2.754645161290323
-2.006548387096774,2.787935483870968
-2.0266129032258067,2.822838709677419
-2.044,2.8591612903225805
-2.0587096774193547,2.896645161290323
-2.070806451612903,2.935032258064516
-2.080677419354839,2.9740967741935487
-2.088451612903226,3.0136129032258063
